report_date,cookie_id,customer_id,ga_session_id,event_timestamp,event_name,event_value
2023-12-06,1501510254.1699908070,19019,1701888428,2023/12/06/10/47/14,Event - Site Search,garlic oil
2023-12-06,1501510254.1699908070,19019,1701888428,2023/12/06/10/47/36,Event - Site Search,tea
2023-12-06,1506194014.1700596973,21269,1701883529,2023/12/06/09/25/31,Event - Site Search,Ningbo Jildan Health Science and Technology
2023-12-06,1508392287.1697460166,21220,1701890681,2023/12/06/11/24/53,Event - Site Search,iodide
2023-12-06,1508392287.1697460166,21220,1701896282,2023/12/06/13/00/58,Event - Site Search,molybedum
2023-12-06,1508392287.1697460166,21220,1701896282,2023/12/06/13/01/12,Event - Site Search,Molybdenum
2023-12-06,1509281439.1701902559,(not set),1701902558,2023/12/06/14/52/36,Event - Site Search,tryptophan
2023-12-06,1512995406.1695145534,18939,1701885785,2023/12/06/10/03/44,Event - Site Search,shea butter
2023-12-06,1512995406.1695145534,18939,1701885785,2023/12/06/10/09/21,Event - Site Search,butter
2023-12-06,1512995406.1695145534,18939,1701885785,2023/12/06/10/09/44,Event - Site Search,wax
2023-12-06,1517802149.1699306907,888,1701889888,2023/12/06/11/11/29,Event - Site Search,siberian
2023-12-06,1517802149.1699306907,888,1701902400,2023/12/06/14/40/12,Event - Site Search,TARO POWDER
2023-12-06,1518974445.1685024790,17592,1701879541,2023/12/06/08/19/28,Event - Site Search,Spinach
2023-12-06,1518974445.1685024790,17592,1701893833,2023/12/06/12/34/37,Event - Site Search,tribulus 45
2023-12-06,1527604128.1684221936,1523,1701839784,2023/12/06/24/14/40,Event - Site Search,22250
2023-12-06,1527604128.1684221936,1523,1701852601,2023/12/06/24/50/20,Event - Site Search,80000
2023-12-06,1527604128.1684221936,1523,1701916334,2023/12/06/18/52/50,Event - Site Search,Dicalcium Phosphate Anhydrous Granular 25 kg bag by MODERN
2023-12-06,1550703301.1701874442,(not set),1701874442,2023/12/06/06/54/49,Event - Site Search,acai
2023-12-06,1550703301.1701874442,(not set),1701874442,2023/12/06/06/56/03,Event - Site Search,nuts
2023-12-06,1550703301.1701874442,(not set),1701874442,2023/12/06/06/56/49,Event - Site Search,brazil
2023-12-06,1559563611.1700668014,21825,1701889652,2023/12/06/11/12/24,Event - Site Search,Phlomis umbrosa
2023-12-06,1575559352.1701362194,(not set),1701852897,2023/12/06/00/55/52,Event - Site Search,Pumpkin Fruit
2023-12-06,1575559352.1701362194,(not set),1701852897,2023/12/06/00/56/39,Event - Site Search,Calcium Orotate
2023-12-06,1575559352.1701362194,(not set),1701852897,2023/12/06/01/06/32,Event - Site Search,D-Glucuronolactone
2023-12-06,1575559352.1701362194,(not set),1701852897,2023/12/06/01/08/20,Event - Site Search,Vitamin D3
2023-12-06,1575559352.1701362194,(not set),1701852897,2023/12/06/01/27/14,Event - Site Search,DHH-B (DIHYDROHONOKIOL-B)
2023-12-06,1575559352.1701362194,(not set),1701852897,2023/12/06/01/27/34,Event - Site Search,DIHYDROHONOKIOL-B
2023-12-06,1575559352.1701362194,(not set),1701891540,2023/12/06/11/39/10,Event - Site Search,Bacopa
2023-12-06,1580035980.1649453782,647,1701879177,2023/12/06/08/13/02,Event - Site Search,Ribonucleic
2023-12-06,158266985.1650492155,14783,1701896972,2023/12/06/13/09/42,Event - Site Search,stevia
2023-12-06,158266985.1650492155,14783,1701900854,2023/12/06/14/14/19,Event - Site Search,11700-CHENGDA-99999
2023-12-06,158266985.1650492155,14783,1701907076,2023/12/06/15/57/56,Event - Site Search,stevia
2023-12-06,1589969045.1695668043,20427,1701886043,2023/12/06/10/07/38,Event - Site Search,marine collagen
2023-12-06,1594471898.1696669891,19281,1701871422,2023/12/06/06/03/42,Event - Site Search,micronized PEA
2023-12-06,1602724947.1700188260,18119,1701911894,2023/12/06/17/54/27,Event - Site Search,zinc citrate
2023-12-06,1602724947.1700188260,18119,1701911894,2023/12/06/17/55/33,Event - Site Search,pyridoxine
2023-12-06,1602724947.1700188260,18119,1701911894,2023/12/06/17/56/45,Event - Site Search,selenium AAC
2023-12-06,1602724947.1700188260,18119,1701911894,2023/12/06/18/05/36,Event - Site Search,riboflavin
2023-12-06,1602724947.1700188260,18119,1701911894,2023/12/06/18/09/21,Event - Site Search,L-arginine base
