report_date,cookie_id,customer_id,ga_session_id,event_timestamp,event_name,event_value
2023-12-06,1394701665.1521219151,725,1701884839,2023/12/06/09/52/09,Event - Visit Factory,Hi-Tech Pharmaceuticals
2023-12-06,1394701665.1521219151,725,1701884839,2023/12/06/09/54/09,Event - Visit Factory,Jiangxi H&K Food
2023-12-06,1394701665.1521219151,725,1701884839,2023/12/06/09/56/30,Event - Visit Factory,Novel Nutrients
2023-12-06,1421149253.1688585659,3544,1701892311,2023/12/06/11/51/53,Event - Visit Factory,Zhejiang Huakang Pharmaceutical
2023-12-06,1435816394.1701900003,(not set),1701900002,2023/12/06/14/00/09,Event - Visit Factory,Silva International
2023-12-06,1470746349.1697477563,15537,1701897684,2023/12/06/13/26/01,Event - Visit Factory,Mineral BioSciences
2023-12-06,1506194014.1700596973,21269,1701883529,2023/12/06/09/26/10,Event - Visit Factory,Ningbo Jildan Health Science and Technology
2023-12-06,1506194014.1700596973,21269,1701883529,2023/12/06/09/27/28,Event - Visit Factory,Xi'an Herbs Valley Biotech
2023-12-06,1506194014.1700596973,21269,1701889235,2023/12/06/11/03/03,Event - Visit Factory,Abbott Blackstone
2023-12-06,1506194014.1700596973,21269,1701892557,2023/12/06/11/56/30,Event - Visit Factory,Agrocomplex
2023-12-06,1506194014.1700596973,21269,1701892557,2023/12/06/11/56/38,Event - Visit Factory,Akkim Kimya
2023-12-06,1506194014.1700596973,21269,1701892557,2023/12/06/11/56/49,Event - Visit Factory,Alganovo International
2023-12-06,1506194014.1700596973,21269,1701892557,2023/12/06/11/57/02,Event - Visit Factory,Algarrobos Organicos (Peru)
2023-12-06,1506194014.1700596973,21269,1701892557,2023/12/06/11/57/10,Event - Visit Factory,Aloe Laboratories
2023-12-06,1506194014.1700596973,21269,1701892557,2023/12/06/11/57/19,Event - Visit Factory,Aloha Medicinals
2023-12-06,1506194014.1700596973,21269,1701892557,2023/12/06/11/57/28,Event - Visit Factory,AMCO Proteins
2023-12-06,1506194014.1700596973,21269,1701892557,2023/12/06/11/57/37,Event - Visit Factory,American Botanicals
2023-12-06,1506194014.1700596973,21269,1701892557,2023/12/06/12/17/20,Event - Visit Factory,American International Chemical
2023-12-06,1506194014.1700596973,21269,1701892557,2023/12/06/12/17/36,Event - Visit Factory,Angel Yeast
2023-12-06,1506194014.1700596973,21269,1701892557,2023/12/06/12/17/45,Event - Visit Factory,Anhui BBCA Biochemical
2023-12-06,1506194014.1700596973,21269,1701892557,2023/12/06/12/43/50,Event - Visit Factory,Anhui GSH Bio-Technology
2023-12-06,1506194014.1700596973,21269,1701892557,2023/12/06/12/45/32,Event - Visit Factory,Anhui Hegeng Biotech Engineering
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/13/22/56,Event - Visit Factory,Anhui Jinhe Industrial
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/13/23/26,Event - Visit Factory,Anhui Sunhere Pharmaceutical Excipients
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/13/23/36,Event - Visit Factory,Anhui Tiger Vitamin Development
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/13/24/06,Event - Visit Factory,Anhui Wanhe Pharmaceutical
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/13/24/15,Event - Visit Factory,Arjuna Natural Extracts
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/13/24/25,Event - Visit Factory,Armand Products Company
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/13/24/32,Event - Visit Factory,Armcom
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/13/24/40,Event - Visit Factory,Athos Collagen
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/13/25/08,Event - Visit Factory,Ayush Herbs
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/13/27/24,Event - Visit Factory,Bangkok Inter Food
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/13/27/32,Event - Visit Factory,BannerBio Nutraceuticals
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/13/28/04,Event - Visit Factory,Baoding Kaiyue Chemicals
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/13/28/11,Event - Visit Factory,Baolingbao Biology
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/13/28/22,Event - Visit Factory,BASF Corporation
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/13/28/32,Event - Visit Factory,Bellarise
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/13/28/42,Event - Visit Factory,Bioalgo
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/13/28/50,Event - Visit Factory,BIOFAC
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/13/28/57,Event - Visit Factory,BioKyowa
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/13/29/04,Event - Visit Factory,Bloomage Biotech
